x,y
-2.50919762305275,-11.546487885891926
9.014286128198322,57.97013628662111
4.639878836228101,16.435196436176554
1.973169683940732,0.6243594956283296
-6.87962719115127,-46.326917897380966
-6.880109593275947,-60.257467469556346
-8.83832775663601,-132.6892235294318
7.323522915498703,38.67456190942619
2.0223002348641756,-1.920005581396965
4.161451555920909,19.741577866831584
-9.588310114083951,-136.7093012963492
9.398197043239886,54.43713345963971
6.648852816008436,35.22059076209944
-5.753217786434477,-37.97125553601365
-6.363500655857988,-45.521919035131944
-6.331909802931324,-34.12900839336352
-3.9151551408092455,-18.949733309145753
0.49512863264475726,-1.6575423642962335
-1.3610996271576852,-7.795795902690612
-4.175417196039161,-27.505459374043564
2.23705789444759,7.320404204828357
-7.210122786959163,-69.48411215074587
-4.157107029295637,-16.372196156093857
-2.672763134126166,2.4451429868016383
-0.8786003156592805,2.919026487855775
5.703519227860273,33.230936532610116
-6.006524356832806,-49.369324173242475
0.28468876827223255,32.73285269189031
1.8482913772408498,13.876575515885964
-9.070991745600045,-137.49374741188143
2.1508970380287664,-2.725227952078665
-6.58951752625417,-53.678013999254176
-8.69896814029441,-118.29545982728814
8.977710745066666,62.155492707167866
9.312640661491187,65.75915277322162
6.167946962329221,21.050891968333467
-3.9077246165325867,-24.88575953795702
-8.046557719872322,-110.71425386079203
3.6846605302431374,6.118371547281098
-1.196950125207973,10.282257091823105
-7.5592353031044235,-79.74356372080362
-0.09646179777459629,-7.65505357841417
-9.312229577695632,-136.00489806568342
8.186408041575643,46.58042879609786
-4.824400367999662,-36.353508694006344
3.2504456870796403,11.189668815900754
-3.7657784782117805,-14.380296973644127
0.40136042355621626,-5.701061703319662
0.934205586865593,10.091446603673083
-6.302910889489459,-46.900695333831145
9.391692555291172,73.350333832563
5.502656467222291,28.06533844232874
8.789978831283783,38.086053282427834
7.896547008552975,29.476394183696897
1.9579995762217024,12.90012115808813
8.437484700462335,51.48467714012836
-8.23014995896161,-95.92473113048834
-6.080342751617096,-9.598027087556837
-9.09545422178924,-124.08987272248706
-3.4933933847347127,-0.9962955277150236
-2.2264542062103594,6.5048848130691015
-4.573019364522082,-17.651708809524614
6.574750183038589,21.804034072576755
-2.864933466128214,0.40441076119769015
-4.381309806252385,-29.499117375695768
0.8539216631649698,4.037332603798649
-7.181515500504747,-77.04181537529166
6.043939615080795,21.720049156494667
-8.508987126404584,-86.68032154166511
9.737738732010346,50.727748751517936
5.4448953859331475,24.07136894396965
-6.025686369316552,-63.21158166581549
-9.889557657527952,-165.123296850437
6.309228569096682,33.719526154806324
4.137146876952343,12.440235895728652
4.580143360819747,2.502075725924822
5.425406933718914,9.949963802732562
-8.519106965318192,-103.35740329949296
-2.8306854291145473,-14.239593133575315
-7.682618809497406,-83.05680571299065
7.262068517511871,31.909470755660532
2.4659625365511584,1.8749807055225345
-3.3820395029470163,10.087824839717175
-8.728832994279527,-110.72192148597156
-3.780353565686756,-35.36020044690174
-3.496333559465059,-10.514338091787527
4.5921235667612805,6.706269025289923
2.751149427104263,17.324516969913066
7.744254851526531,29.021554543660304
-0.5557014967610137,2.5696702220270353
-7.608115081233966,-78.14643324673591
4.264895744459899,20.850237621952406
5.215700972337949,4.015220804391749
1.2255439513899251,3.539168107345642
5.419343599091221,12.320816255923965
-0.12408807271218514,-1.7893584650066297
0.4546565876398816,23.469897596859077
-1.4491796328290079,4.797051693740646
-9.491617465118097,-157.14821859546458
-7.842171460133911,-80.48463257605785
-9.371416286265315,-118.73599680950151
2.7282082252756084,19.090147149267683
-3.712880378473466,-29.630584850601128
0.1714138232940563,0.4862992285917356
8.151329478521859,54.910518323140295
-5.014155417022501,-37.28234923831658
-1.7923415392874062,3.6714795027998948
5.1110227708609735,23.2584059061026
-5.424036690167551,-45.785075433801524
-8.46040180342414,-108.8634578290993
-4.204970941724639,-52.09864296533408
-6.775574254919912,-72.85480987084331
8.59395304685146,46.20573461481405
6.162407591288339,9.26125726446117
2.6680751302084698,25.000253455328675
7.429211803754356,18.9646042116292
6.073441537982291,16.70600896052622
-6.268598822279284,-50.510124153843584
7.851179969799556,52.69005895695978
0.786844838313014,-8.045778719676184
6.148803103281249,33.27261318171303
7.921825998469863,39.28199724808042
-3.6399305005627225,-23.54207268941962
-7.798961509446465,-83.82503658308141
-5.441296749161166,-34.80628548611768
-1.4578442274748742,-5.290349183453939
6.360295318449861,23.92146263820811
7.214611665126867,27.103278711993795
-9.860957389376185,-158.09243305881944
0.21494605155131552,12.029091035331941
-1.6517799370244202,15.741751974850844
-5.557843790585395,-51.10662886503404
-7.6026926533263435,-61.71979418022318
-3.247696571927441,-29.71555633494382
8.858194078250385,51.472861069765294
-3.5359413595848954,-6.861096813243033
0.3758124348673224,8.496233840389781
4.060379177903556,5.3446404636165905
-2.7274079524141204,-8.284267197293575
9.435641654419214,58.43238307358049
9.248945898842223,53.951002232560015
-4.964354083492717,-20.989649973879487
-0.0550298821522901,8.458564286748256
-3.982433803664607,-24.139905061273257
